engagement_id,campaign_id,hcp_id,rep_id,territory_id,engagement_date,channel,engagement_type,opened,clicked,attended,response_score
ENG001085,CAMP0039,HCP0099,REP003,T003,2025-06-07,Field Event,Clicked Link,True,False,True,33
ENG001086,CAMP0039,HCP0447,REP027,T003,2025-06-04,Field Event,Registered,True,False,False,78
ENG001087,CAMP0039,HCP0327,REP039,T003,2025-07-17,Digital Ad,Downloaded,False,False,False,2
ENG001088,CAMP0039,HCP0027,REP039,T003,2025-08-22,Field Event,Downloaded,True,False,False,42
ENG001089,CAMP0039,HCP0099,REP015,T003,2025-09-03,Digital Ad,Registered,True,False,False,2
ENG001090,CAMP0039,HCP0291,REP039,T003,2025-07-07,Digital Ad,Attended,True,False,False,15
ENG001091,CAMP0039,HCP0447,REP015,T003,2025-06-15,Email,Downloaded,True,False,False,57
ENG001092,CAMP0039,HCP0159,REP027,T003,2025-06-26,Digital Ad,Opened Content,True,False,True,77
ENG001093,CAMP0039,HCP0447,REP039,T003,2025-07-14,Email,Clicked Link,True,False,False,33
ENG001094,CAMP0039,HCP0159,REP003,T003,2025-08-20,Field Event,Registered,True,False,False,31
ENG001095,CAMP0039,HCP0219,REP027,T003,2025-08-24,Webinar,Attended,False,False,True,87
ENG001096,CAMP0039,HCP0003,REP015,T003,2025-09-04,Digital Ad,Downloaded,True,False,False,63
ENG001097,CAMP0039,HCP0159,REP039,T003,2025-09-07,Email,Downloaded,False,False,False,83
ENG001098,CAMP0039,HCP0459,REP039,T003,2025-08-18,Field Event,Attended,False,False,True,26
ENG001099,CAMP0039,HCP0003,REP039,T003,2025-07-21,Webinar,Attended,True,False,False,97
ENG001100,CAMP0039,HCP0459,REP027,T003,2025-07-23,Field Event,Registered,True,False,True,48
ENG001101,CAMP0039,HCP0219,REP027,T003,2025-08-04,Digital Ad,Opened Content,True,False,False,42
ENG001102,CAMP0039,HCP0387,REP039,T003,2025-06-21,Digital Ad,Downloaded,False,False,False,88
ENG001103,CAMP0039,HCP0291,REP003,T003,2025-06-18,Email,Registered,True,True,False,72
ENG001104,CAMP0039,HCP0291,REP003,T003,2025-07-28,Webinar,Registered,True,True,False,73
ENG001105,CAMP0039,HCP0159,REP015,T003,2025-08-31,Webinar,Registered,True,False,False,60
ENG001106,CAMP0039,HCP0327,REP027,T003,2025-06-20,Email,Downloaded,False,False,False,96
ENG001107,CAMP0039,HCP0027,REP039,T003,2025-08-04,Digital Ad,Registered,True,True,True,24
ENG001108,CAMP0039,HCP0447,REP039,T003,2025-06-28,Webinar,Attended,True,True,False,11
ENG001109,CAMP0039,HCP0099,REP027,T003,2025-08-19,Field Event,Attended,True,False,False,14
ENG001110,CAMP0039,HCP0327,REP015,T003,2025-08-29,Field Event,Clicked Link,True,True,False,29
ENG001111,CAMP0040,HCP0100,REP004,T004,2025-07-06,Email,Opened Content,True,False,True,65
ENG001112,CAMP0040,HCP0400,REP004,T004,2025-07-07,Digital Ad,Registered,True,True,False,21
ENG001113,CAMP0040,HCP0496,REP004,T004,2025-06-21,Webinar,Downloaded,False,False,True,72
ENG001114,CAMP0040,HCP0028,REP028,T004,2025-05-27,Email,Registered,True,False,True,6
ENG001115,CAMP0040,HCP0460,REP016,T004,2025-07-18,Email,Clicked Link,False,False,True,83
ENG001116,CAMP0040,HCP0100,REP016,T004,2025-05-17,Digital Ad,Attended,True,True,False,15
ENG001117,CAMP0040,HCP0400,REP016,T004,2025-07-14,Webinar,Downloaded,True,False,False,85
ENG001118,CAMP0040,HCP0256,REP028,T004,2025-06-01,Field Event,Registered,True,True,True,64
ENG001119,CAMP0040,HCP0448,REP016,T004,2025-06-06,Digital Ad,Attended,True,False,False,8
ENG001120,CAMP0040,HCP0340,REP016,T004,2025-04-28,Field Event,Clicked Link,False,False,False,44
ENG001121,CAMP0040,HCP0484,REP028,T004,2025-06-09,Email,Registered,True,False,False,66
ENG001122,CAMP0040,HCP0448,REP004,T004,2025-05-27,Field Event,Downloaded,True,False,False,6
ENG001123,CAMP0040,HCP0280,REP016,T004,2025-05-20,Email,Downloaded,False,False,True,11
ENG001124,CAMP0040,HCP0316,REP004,T004,2025-07-07,Webinar,Clicked Link,True,False,False,77
ENG001125,CAMP0040,HCP0340,REP004,T004,2025-07-10,Webinar,Attended,True,False,True,66
ENG001126,CAMP0040,HCP0004,REP040,T004,2025-05-30,Webinar,Attended,True,True,True,41
ENG001127,CAMP0040,HCP0352,REP040,T004,2025-05-07,Digital Ad,Registered,True,False,False,58
ENG001128,CAMP0040,HCP0436,REP040,T004,2025-05-31,Webinar,Downloaded,True,False,False,13
ENG001129,CAMP0040,HCP0292,REP040,T004,2025-05-08,Field Event,Clicked Link,True,False,False,77
ENG001130,CAMP0040,HCP0496,REP028,T004,2025-07-22,Field Event,Opened Content,True,True,True,62
ENG001131,CAMP0040,HCP0028,REP004,T004,2025-06-02,Field Event,Attended,False,False,False,15
ENG001132,CAMP0040,HCP0280,REP016,T004,2025-05-13,Webinar,Clicked Link,False,False,False,7
ENG001133,CAMP0040,HCP0304,REP016,T004,2025-05-11,Digital Ad,Opened Content,True,False,False,18
ENG001134,CAMP0040,HCP0172,REP040,T004,2025-07-06,Field Event,Downloaded,True,False,False,4
ENG001135,CAMP0040,HCP0100,REP028,T004,2025-07-12,Email,Registered,True,False,False,87
ENG001136,CAMP0040,HCP0460,REP040,T004,2025-04-23,Email,Registered,True,False,False,28
ENG001137,CAMP0040,HCP0448,REP004,T004,2025-05-09,Field Event,Clicked Link,True,False,True,36
ENG001138,CAMP0040,HCP0340,REP016,T004,2025-05-26,Webinar,Downloaded,True,False,False,79
ENG001139,CAMP0040,HCP0376,REP016,T004,2025-06-06,Email,Downloaded,True,True,False,30
ENG001140,CAMP0040,HCP0100,REP028,T004,2025-06-15,Digital Ad,Registered,True,False,False,61
ENG001141,CAMP0040,HCP0184,REP040,T004,2025-05-12,Webinar,Attended,True,False,False,98
ENG001142,CAMP0040,HCP0196,REP028,T004,2025-07-16,Email,Clicked Link,True,False,False,80
ENG001143,CAMP0040,HCP0412,REP028,T004,2025-06-24,Digital Ad,Downloaded,True,False,False,8
ENG001144,CAMP0040,HCP0208,REP040,T004,2025-07-20,Digital Ad,Attended,True,False,True,92
ENG001145,CAMP0040,HCP0112,REP028,T004,2025-06-27,Digital Ad,Opened Content,False,False,False,5
ENG001146,CAMP0040,HCP0496,REP004,T004,2025-06-29,Digital Ad,Attended,True,True,False,3
ENG001147,CAMP0041,HCP0089,REP029,T005,2025-05-31,Field Event,Attended,False,False,False,53
ENG001148,CAMP0041,HCP0137,REP029,T005,2025-07-09,Webinar,Attended,True,True,False,54
ENG001149,CAMP0041,HCP0089,REP017,T005,2025-05-06,Field Event,Opened Content,True,False,False,53
ENG001150,CAMP0041,HCP0257,REP005,T005,2025-06-06,Digital Ad,Registered,False,False,True,29
ENG001151,CAMP0041,HCP0077,REP017,T005,2025-06-02,Digital Ad,Clicked Link,False,False,False,38
ENG001152,CAMP0041,HCP0101,REP005,T005,2025-06-09,Email,Clicked Link,True,True,False,54
ENG001153,CAMP0041,HCP0257,REP029,T005,2025-07-07,Webinar,Registered,False,False,False,2
ENG001154,CAMP0041,HCP0497,REP005,T005,2025-07-07,Digital Ad,Clicked Link,True,False,False,38
ENG001155,CAMP0041,HCP0089,REP005,T005,2025-07-14,Email,Registered,True,True,False,40
ENG001156,CAMP0041,HCP0089,REP005,T005,2025-05-17,Digital Ad,Attended,False,False,False,59
ENG001157,CAMP0041,HCP0257,REP017,T005,2025-07-22,Digital Ad,Downloaded,False,False,False,49
ENG001158,CAMP0041,HCP0377,REP005,T005,2025-06-23,Field Event,Registered,True,False,False,32
ENG001159,CAMP0041,HCP0437,REP029,T005,2025-06-20,Field Event,Registered,True,False,False,82
ENG001160,CAMP0041,HCP0089,REP029,T005,2025-06-30,Email,Attended,False,False,False,67
ENG001161,CAMP0041,HCP0377,REP029,T005,2025-06-19,Digital Ad,Attended,True,False,False,57
ENG001162,CAMP0041,HCP0089,REP017,T005,2025-06-08,Email,Registered,True,False,False,84
ENG001163,CAMP0041,HCP0185,REP017,T005,2025-05-17,Webinar,Opened Content,True,True,True,64
ENG001164,CAMP0041,HCP0437,REP005,T005,2025-05-11,Webinar,Registered,False,False,False,26
ENG001165,CAMP0041,HCP0257,REP029,T005,2025-07-06,Digital Ad,Downloaded,True,True,False,90
ENG001166,CAMP0041,HCP0089,REP005,T005,2025-07-12,Field Event,Downloaded,True,True,False,90
ENG001167,CAMP0041,HCP0365,REP017,T005,2025-06-02,Webinar,Downloaded,True,False,True,50
ENG001168,CAMP0041,HCP0497,REP005,T005,2025-07-26,Field Event,Clicked Link,True,True,False,98
ENG001169,CAMP0041,HCP0185,REP029,T005,2025-05-14,Webinar,Attended,True,True,False,54
ENG001170,CAMP0041,HCP0137,REP005,T005,2025-07-04,Field Event,Opened Content,True,True,True,92
ENG001171,CAMP0041,HCP0077,REP017,T005,2025-06-18,Digital Ad,Registered,True,False,True,9
ENG001172,CAMP0041,HCP0137,REP017,T005,2025-07-14,Digital Ad,Opened Content,True,False,False,7
ENG001173,CAMP0041,HCP0077,REP029,T005,2025-06-20,Webinar,Registered,False,False,False,46
ENG001174,CAMP0041,HCP0437,REP017,T005,2025-07-14,Email,Downloaded,True,True,False,99
ENG001175,CAMP0041,HCP0437,REP005,T005,2025-06-05,Webinar,Downloaded,True,True,True,64
ENG001176,CAMP0041,HCP0437,REP017,T005,2025-06-23,Digital Ad,Attended,True,False,False,16
ENG001177,CAMP0041,HCP0257,REP005,T005,2025-05-30,Digital Ad,Opened Content,False,False,False,52
ENG001178,CAMP0042,HCP0198,REP018,T006,2026-02-19,Email,Registered,False,False,False,97
ENG001179,CAMP0042,HCP0138,REP006,T006,2026-02-02,Email,Registered,True,False,False,14
ENG001180,CAMP0042,HCP0498,REP030,T006,2026-01-14,Webinar,Clicked Link,True,False,False,31
ENG001181,CAMP0042,HCP0258,REP018,T006,2026-02-12,Field Event,Opened Content,False,False,True,95
ENG001182,CAMP0042,HCP0246,REP006,T006,2025-12-29,Field Event,Registered,True,False,False,3
ENG001183,CAMP0042,HCP0402,REP018,T006,2026-04-02,Email,Attended,True,False,False,24
ENG001184,CAMP0042,HCP0174,REP018,T006,2026-03-26,Field Event,Opened Content,True,False,False,78
ENG001185,CAMP0042,HCP0102,REP018,T006,2026-01-18,Webinar,Attended,False,False,False,4
ENG001186,CAMP0042,HCP0498,REP006,T006,2025-12-28,Field Event,Downloaded,False,False,False,91
ENG001187,CAMP0042,HCP0366,REP030,T006,2025-12-27,Digital Ad,Registered,True,False,False,34
ENG001188,CAMP0042,HCP0246,REP030,T006,2026-01-18,Email,Registered,True,False,False,79
ENG001189,CAMP0042,HCP0102,REP006,T006,2026-01-03,Email,Downloaded,False,False,True,91
ENG001190,CAMP0042,HCP0450,REP006,T006,2025-12-20,Email,Clicked Link,True,True,False,16
ENG001191,CAMP0042,HCP0402,REP030,T006,2026-04-10,Digital Ad,Attended,False,False,False,35
ENG001192,CAMP0042,HCP0174,REP006,T006,2026-01-12,Email,Registered,True,False,False,56
ENG001193,CAMP0042,HCP0366,REP006,T006,2026-03-02,Field Event,Clicked Link,False,False,True,79
ENG001194,CAMP0042,HCP0198,REP006,T006,2026-02-14,Email,Registered,True,False,False,72
ENG001195,CAMP0042,HCP0390,REP006,T006,2026-04-08,Field Event,Downloaded,True,True,False,13
ENG001196,CAMP0042,HCP0390,REP006,T006,2025-12-21,Email,Clicked Link,False,False,False,99
ENG001197,CAMP0042,HCP0390,REP018,T006,2026-04-02,Field Event,Downloaded,False,False,False,74
ENG001198,CAMP0042,HCP0402,REP030,T006,2026-01-31,Webinar,Registered,True,False,True,45
ENG001199,CAMP0042,HCP0402,REP006,T006,2026-04-06,Digital Ad,Attended,True,False,False,78
ENG001200,CAMP0042,HCP0198,REP018,T006,2025-12-31,Email,Attended,False,False,False,17
ENG001201,CAMP0043,HCP0307,REP007,T007,2025-03-23,Email,Downloaded,True,False,False,63
ENG001202,CAMP0043,HCP0355,REP031,T007,2025-03-29,Field Event,Opened Content,True,False,False,18
ENG001203,CAMP0043,HCP0427,REP019,T007,2025-01-18,Webinar,Opened Content,False,False,True,63
ENG001204,CAMP0043,HCP0103,REP007,T007,2025-02-25,Email,Opened Content,True,False,False,18
ENG001205,CAMP0043,HCP0343,REP031,T007,2025-03-06,Digital Ad,Downloaded,True,True,False,35
ENG001206,CAMP0043,HCP0007,REP031,T007,2025-02-06,Digital Ad,Attended,True,False,True,41
ENG001207,CAMP0043,HCP0043,REP007,T007,2025-02-25,Webinar,Registered,True,True,False,61
ENG001208,CAMP0043,HCP0271,REP031,T007,2025-01-08,Field Event,Clicked Link,True,True,False,46
ENG001209,CAMP0043,HCP0163,REP019,T007,2025-02-25,Email,Attended,True,True,False,78
ENG001210,CAMP0043,HCP0451,REP019,T007,2025-03-25,Field Event,Downloaded,True,True,False,81
ENG001211,CAMP0043,HCP0199,REP019,T007,2025-03-09,Email,Downloaded,False,False,False,98
ENG001212,CAMP0043,HCP0091,REP007,T007,2025-02-26,Email,Clicked Link,True,False,True,22
ENG001213,CAMP0043,HCP0463,REP019,T007,2025-02-01,Webinar,Attended,True,True,False,7
ENG001214,CAMP0043,HCP0223,REP007,T007,2025-03-23,Digital Ad,Downloaded,False,False,False,56
ENG001215,CAMP0043,HCP0091,REP007,T007,2025-03-13,Digital Ad,Clicked Link,True,True,False,48
ENG001216,CAMP0043,HCP0343,REP007,T007,2025-01-12,Field Event,Attended,False,False,False,94
ENG001217,CAMP0043,HCP0151,REP007,T007,2025-02-21,Digital Ad,Registered,False,False,True,51
ENG001218,CAMP0043,HCP0127,REP031,T007,2025-03-05,Webinar,Registered,True,True,False,68
ENG001219,CAMP0043,HCP0187,REP031,T007,2025-02-04,Digital Ad,Downloaded,True,True,False,58
ENG001220,CAMP0043,HCP0403,REP007,T007,2025-03-12,Field Event,Registered,True,False,False,8
ENG001221,CAMP0043,HCP0391,REP007,T007,2025-03-01,Email,Downloaded,True,False,False,3
ENG001222,CAMP0043,HCP0463,REP019,T007,2025-01-22,Webinar,Clicked Link,False,False,False,60
ENG001223,CAMP0043,HCP0331,REP019,T007,2025-01-08,Field Event,Downloaded,True,True,False,93
ENG001224,CAMP0043,HCP0031,REP019,T007,2025-01-27,Email,Opened Content,True,True,False,68
ENG001225,CAMP0043,HCP0247,REP007,T007,2025-03-04,Digital Ad,Clicked Link,True,False,False,43
ENG001226,CAMP0043,HCP0127,REP019,T007,2025-02-10,Field Event,Opened Content,True,False,False,98
ENG001227,CAMP0043,HCP0007,REP031,T007,2025-01-15,Digital Ad,Attended,True,False,False,36
ENG001228,CAMP0043,HCP0475,REP031,T007,2025-02-07,Webinar,Attended,True,False,False,6
ENG001229,CAMP0043,HCP0307,REP019,T007,2025-02-18,Webinar,Clicked Link,True,False,True,22
ENG001230,CAMP0043,HCP0295,REP007,T007,2025-02-02,Email,Attended,True,False,False,88
ENG001231,CAMP0043,HCP0379,REP019,T007,2025-02-22,Digital Ad,Registered,True,False,True,16
ENG001232,CAMP0043,HCP0295,REP007,T007,2025-03-11,Digital Ad,Attended,True,True,True,7
ENG001233,CAMP0043,HCP0439,REP019,T007,2025-01-16,Field Event,Registered,False,False,True,89
ENG001234,CAMP0043,HCP0331,REP031,T007,2025-02-17,Digital Ad,Attended,False,False,True,9
ENG001235,CAMP0043,HCP0403,REP007,T007,2025-03-01,Field Event,Clicked Link,True,False,True,19
ENG001236,CAMP0044,HCP0260,REP008,T008,2026-03-23,Email,Registered,False,False,False,68
ENG001237,CAMP0044,HCP0116,REP020,T008,2026-04-11,Field Event,Downloaded,True,True,False,21
ENG001238,CAMP0044,HCP0248,REP032,T008,2026-03-24,Digital Ad,Attended,True,True,False,63
ENG001239,CAMP0044,HCP0368,REP032,T008,2026-04-24,Digital Ad,Clicked Link,True,False,False,80
ENG001240,CAMP0044,HCP0464,REP008,T008,2026-04-23,Webinar,Attended,True,True,False,50
ENG001241,CAMP0044,HCP0068,REP008,T008,2026-04-26,Digital Ad,Attended,True,False,True,22
ENG001242,CAMP0044,HCP0368,REP020,T008,2026-04-29,Webinar,Clicked Link,True,False,False,93
ENG001243,CAMP0044,HCP0464,REP020,T008,2026-04-22,Email,Downloaded,False,False,True,70
ENG001244,CAMP0044,HCP0116,REP032,T008,2026-03-27,Field Event,Downloaded,True,True,False,43
ENG001245,CAMP0044,HCP0116,REP020,T008,2026-03-31,Digital Ad,Downloaded,True,True,True,53
ENG001246,CAMP0044,HCP0260,REP020,T008,2026-04-19,Webinar,Downloaded,True,True,True,91
ENG001247,CAMP0044,HCP0068,REP032,T008,2026-03-28,Digital Ad,Clicked Link,True,True,False,19
ENG001248,CAMP0044,HCP0260,REP008,T008,2026-04-25,Field Event,Attended,False,False,False,68
ENG001249,CAMP0044,HCP0248,REP032,T008,2026-04-21,Digital Ad,Downloaded,True,True,True,60
ENG001250,CAMP0044,HCP0464,REP008,T008,2026-04-16,Digital Ad,Registered,False,False,False,97
ENG001251,CAMP0044,HCP0248,REP032,T008,2026-03-25,Email,Downloaded,True,False,False,12
ENG001252,CAMP0044,HCP0260,REP020,T008,2026-03-25,Digital Ad,Downloaded,True,True,False,96
ENG001253,CAMP0044,HCP0260,REP020,T008,2026-03-22,Webinar,Registered,True,False,True,22
ENG001254,CAMP0044,HCP0068,REP032,T008,2026-04-27,Field Event,Registered,True,False,False,15
ENG001255,CAMP0044,HCP0248,REP020,T008,2026-04-20,Email,Downloaded,False,False,False,92
ENG001256,CAMP0044,HCP0068,REP020,T008,2026-04-06,Digital Ad,Attended,False,False,False,73
ENG001257,CAMP0044,HCP0116,REP008,T008,2026-04-22,Field Event,Opened Content,True,True,False,58
ENG001258,CAMP0044,HCP0260,REP008,T008,2026-04-16,Webinar,Clicked Link,True,False,False,80
ENG001259,CAMP0044,HCP0368,REP020,T008,2026-04-12,Email,Downloaded,True,False,False,51
ENG001260,CAMP0044,HCP0260,REP032,T008,2026-04-28,Webinar,Clicked Link,True,True,False,64
ENG001261,CAMP0044,HCP0368,REP020,T008,2026-04-12,Digital Ad,Clicked Link,False,False,False,2
ENG001262,CAMP0044,HCP0068,REP032,T008,2026-04-04,Email,Clicked Link,False,False,True,38
ENG001263,CAMP0044,HCP0068,REP032,T008,2026-04-01,Digital Ad,Downloaded,True,False,False,6
ENG001264,CAMP0045,HCP0165,REP009,T009,2026-05-05,Digital Ad,Downloaded,True,True,False,45
ENG001265,CAMP0045,HCP0489,REP021,T009,2026-04-15,Digital Ad,Attended,False,False,True,99
ENG001266,CAMP0045,HCP0297,REP033,T009,2026-04-01,Field Event,Downloaded,True,False,True,78
ENG001267,CAMP0045,HCP0153,REP009,T009,2026-04-25,Field Event,Clicked Link,True,False,False,43
ENG001268,CAMP0045,HCP0201,REP033,T009,2026-04-08,Digital Ad,Downloaded,False,False,True,85
ENG001269,CAMP0045,HCP0417,REP033,T009,2026-04-30,Field Event,Opened Content,True,True,True,66
ENG001270,CAMP0045,HCP0453,REP021,T009,2026-04-30,Email,Clicked Link,False,False,False,37
ENG001271,CAMP0045,HCP0129,REP021,T009,2026-04-20,Digital Ad,Registered,True,False,False,76
ENG001272,CAMP0045,HCP0129,REP021,T009,2026-05-17,Email,Registered,True,False,False,39
ENG001273,CAMP0045,HCP0429,REP033,T009,2026-04-10,Email,Opened Content,True,True,False,62
ENG001274,CAMP0045,HCP0465,REP021,T009,2026-04-02,Field Event,Downloaded,True,True,True,25
ENG001275,CAMP0045,HCP0297,REP009,T009,2026-05-16,Webinar,Clicked Link,True,False,False,10
ENG001276,CAMP0045,HCP0129,REP033,T009,2026-04-29,Field Event,Clicked Link,False,False,True,31
ENG001277,CAMP0045,HCP0141,REP021,T009,2026-05-06,Webinar,Attended,True,False,False,20
ENG001278,CAMP0045,HCP0405,REP033,T009,2026-04-09,Digital Ad,Registered,True,False,False,2
ENG001279,CAMP0045,HCP0249,REP009,T009,2026-05-07,Webinar,Clicked Link,True,True,False,70
ENG001280,CAMP0045,HCP0153,REP033,T009,2026-04-07,Field Event,Clicked Link,True,False,False,99
ENG001281,CAMP0045,HCP0105,REP033,T009,2026-05-24,Digital Ad,Attended,True,False,True,24
ENG001282,CAMP0045,HCP0309,REP021,T009,2026-05-13,Field Event,Registered,True,False,False,96
ENG001283,CAMP0045,HCP0021,REP033,T009,2026-05-01,Field Event,Registered,True,False,False,12
ENG001284,CAMP0046,HCP0358,REP010,T010,2026-02-25,Email,Attended,False,False,False,63
ENG001285,CAMP0046,HCP0466,REP010,T010,2026-01-01,Field Event,Registered,True,True,False,61
ENG001286,CAMP0046,HCP0034,REP034,T010,2026-02-27,Webinar,Registered,True,False,True,69
ENG001287,CAMP0046,HCP0046,REP022,T010,2026-02-25,Digital Ad,Clicked Link,False,False,False,52
ENG001288,CAMP0046,HCP0142,REP034,T010,2026-03-24,Webinar,Registered,True,False,True,42
ENG001289,CAMP0046,HCP0010,REP034,T010,2026-01-17,Field Event,Registered,True,True,False,91
ENG001290,CAMP0046,HCP0118,REP010,T010,2026-01-10,Digital Ad,Opened Content,False,False,False,41
ENG001291,CAMP0046,HCP0082,REP010,T010,2026-03-07,Email,Clicked Link,True,True,False,91
ENG001292,CAMP0046,HCP0130,REP034,T010,2026-03-14,Webinar,Attended,True,False,False,12
ENG001293,CAMP0046,HCP0466,REP034,T010,2026-02-22,Webinar,Opened Content,True,True,False,17
ENG001294,CAMP0046,HCP0166,REP034,T010,2026-01-25,Webinar,Attended,True,False,True,23
ENG001295,CAMP0046,HCP0334,REP010,T010,2026-01-04,Email,Attended,True,True,False,39
ENG001296,CAMP0046,HCP0226,REP010,T010,2026-03-04,Field Event,Opened Content,True,True,True,52
ENG001297,CAMP0046,HCP0178,REP010,T010,2026-01-02,Digital Ad,Opened Content,False,False,True,67
ENG001298,CAMP0046,HCP0466,REP022,T010,2026-01-13,Webinar,Clicked Link,True,True,False,84
ENG001299,CAMP0046,HCP0310,REP022,T010,2026-04-04,Digital Ad,Registered,False,False,False,59
ENG001300,CAMP0046,HCP0490,REP022,T010,2026-02-18,Email,Registered,False,False,False,41
ENG001301,CAMP0046,HCP0022,REP034,T010,2026-04-05,Email,Attended,True,True,True,40
ENG001302,CAMP0046,HCP0418,REP034,T010,2026-02-03,Field Event,Attended,True,False,False,11
ENG001303,CAMP0046,HCP0418,REP010,T010,2026-01-30,Email,Downloaded,False,False,False,56
ENG001304,CAMP0046,HCP0190,REP034,T010,2026-01-08,Field Event,Downloaded,True,False,False,14
ENG001305,CAMP0046,HCP0238,REP010,T010,2026-03-17,Webinar,Downloaded,True,False,False,45
ENG001306,CAMP0046,HCP0358,REP034,T010,2026-01-29,Webinar,Opened Content,True,True,True,90
ENG001307,CAMP0046,HCP0082,REP034,T010,2026-02-04,Digital Ad,Attended,True,False,False,25
ENG001308,CAMP0046,HCP0310,REP022,T010,2026-03-06,Field Event,Registered,True,True,True,98
ENG001309,CAMP0046,HCP0178,REP010,T010,2026-02-10,Field Event,Clicked Link,True,True,False,37
ENG001310,CAMP0046,HCP0490,REP022,T010,2026-02-05,Digital Ad,Registered,True,False,True,49
ENG001311,CAMP0047,HCP0179,REP035,T011,2026-01-03,Webinar,Opened Content,False,False,False,74
ENG001312,CAMP0047,HCP0467,REP023,T011,2026-01-25,Digital Ad,Clicked Link,True,False,False,51
ENG001313,CAMP0047,HCP0371,REP011,T011,2026-03-02,Webinar,Clicked Link,True,True,False,34
ENG001314,CAMP0047,HCP0179,REP035,T011,2025-12-21,Digital Ad,Downloaded,False,False,True,37
ENG001315,CAMP0047,HCP0131,REP035,T011,2026-02-19,Field Event,Registered,True,False,False,87
ENG001316,CAMP0047,HCP0167,REP035,T011,2026-02-06,Webinar,Downloaded,True,False,False,64
ENG001317,CAMP0047,HCP0047,REP011,T011,2026-02-15,Webinar,Clicked Link,True,False,False,34
ENG001318,CAMP0047,HCP0383,REP023,T011,2026-01-09,Digital Ad,Clicked Link,True,False,False,89
ENG001319,CAMP0047,HCP0335,REP023,T011,2025-12-22,Digital Ad,Downloaded,False,False,False,57
ENG001320,CAMP0047,HCP0323,REP011,T011,2026-01-11,Field Event,Opened Content,False,False,False,32
ENG001321,CAMP0047,HCP0239,REP035,T011,2026-01-17,Webinar,Registered,True,False,True,47
ENG001322,CAMP0047,HCP0095,REP023,T011,2026-01-30,Digital Ad,Clicked Link,True,False,False,80
ENG001323,CAMP0047,HCP0035,REP023,T011,2026-01-20,Digital Ad,Attended,False,False,False,70
ENG001324,CAMP0047,HCP0467,REP035,T011,2025-12-27,Email,Attended,True,False,False,66
ENG001325,CAMP0047,HCP0263,REP035,T011,2026-02-01,Field Event,Opened Content,True,True,False,18
ENG001326,CAMP0047,HCP0467,REP035,T011,2026-02-25,Digital Ad,Registered,True,False,True,14
ENG001327,CAMP0047,HCP0119,REP023,T011,2026-01-05,Digital Ad,Registered,True,False,True,75
ENG001328,CAMP0047,HCP0323,REP035,T011,2026-01-19,Field Event,Attended,True,False,True,40
ENG001329,CAMP0047,HCP0287,REP035,T011,2026-02-05,Digital Ad,Opened Content,False,False,False,45
ENG001330,CAMP0047,HCP0443,REP011,T011,2026-02-06,Field Event,Clicked Link,True,False,False,52
ENG001331,CAMP0047,HCP0071,REP011,T011,2026-02-02,Digital Ad,Opened Content,False,False,False,55
ENG001332,CAMP0047,HCP0287,REP011,T011,2026-01-06,Field Event,Attended,True,False,True,26
ENG001333,CAMP0047,HCP0455,REP035,T011,2026-02-26,Webinar,Downloaded,True,True,False,69
ENG001334,CAMP0047,HCP0131,REP011,T011,2026-02-22,Field Event,Registered,True,True,True,67
ENG001335,CAMP0047,HCP0059,REP035,T011,2026-02-27,Webinar,Opened Content,False,False,False,56
ENG001336,CAMP0047,HCP0071,REP023,T011,2026-02-16,Email,Opened Content,True,False,False,77
ENG001337,CAMP0047,HCP0491,REP035,T011,2026-02-09,Webinar,Attended,False,False,False,37
ENG001338,CAMP0048,HCP0240,REP012,T012,2025-10-18,Email,Attended,True,True,False,24
ENG001339,CAMP0048,HCP0240,REP036,T012,2025-10-14,Digital Ad,Clicked Link,False,False,False,3
ENG001340,CAMP0048,HCP0300,REP012,T012,2025-10-30,Digital Ad,Clicked Link,True,False,True,43
ENG001341,CAMP0048,HCP0120,REP012,T012,2025-10-10,Field Event,Registered,True,False,False,88
ENG001342,CAMP0048,HCP0192,REP036,T012,2025-11-03,Digital Ad,Attended,True,False,False,46
ENG001343,CAMP0048,HCP0444,REP012,T012,2025-10-10,Webinar,Registered,True,False,False,54
ENG001344,CAMP0048,HCP0240,REP036,T012,2025-10-12,Field Event,Clicked Link,True,True,False,39
ENG001345,CAMP0048,HCP0120,REP012,T012,2025-10-10,Digital Ad,Attended,True,False,False,30
ENG001346,CAMP0048,HCP0096,REP024,T012,2025-10-11,Email,Opened Content,True,True,False,36
ENG001347,CAMP0048,HCP0132,REP036,T012,2025-10-19,Webinar,Opened Content,True,False,False,26
ENG001348,CAMP0048,HCP0132,REP012,T012,2025-10-08,Field Event,Opened Content,True,False,False,93
ENG001349,CAMP0048,HCP0132,REP036,T012,2025-10-26,Digital Ad,Clicked Link,True,False,False,47
ENG001350,CAMP0048,HCP0444,REP024,T012,2025-10-22,Digital Ad,Opened Content,False,False,True,26
ENG001351,CAMP0048,HCP0444,REP024,T012,2025-10-09,Digital Ad,Opened Content,True,True,False,71
ENG001352,CAMP0048,HCP0240,REP024,T012,2025-10-20,Field Event,Clicked Link,True,False,False,55
ENG001353,CAMP0048,HCP0132,REP036,T012,2025-10-29,Field Event,Clicked Link,False,False,False,50
ENG001354,CAMP0048,HCP0120,REP036,T012,2025-10-10,Email,Opened Content,True,False,False,91
