call_id,call_date,hcp_id,rep_id,territory_id,product_id,call_type,call_status,call_duration_minutes,discussion_topic,sample_dropped,next_call_planned_date,engagement_score
CALL000227,2025-01-31,HCP0357,REP009,T009,PROD021,Ad hoc,Completed,22,Conference invite,False,2025-02-20,3
CALL000228,2025-01-13,HCP0225,REP009,T009,PROD022,Ad hoc,Completed,37,Conference invite,True,2025-02-16,63
CALL000229,2025-01-03,HCP0465,REP009,T009,PROD022,Follow-up,Completed,34,Sample follow-up,True,2025-01-19,32
CALL000230,2025-01-11,HCP0405,REP009,T009,PROD012,Follow-up,Completed,15,New clinical evidence,False,2025-02-16,46
CALL000231,2025-01-08,HCP0489,REP009,T009,PROD017,Follow-up,Cancelled,22,New clinical evidence,False,2025-02-15,4
CALL000232,2025-01-08,HCP0429,REP009,T009,PROD010,Ad hoc,Completed,13,New clinical evidence,False,2025-02-05,54
CALL000233,2025-01-05,HCP0189,REP009,T009,PROD018,Ad hoc,Completed,43,Patient affordability,False,2025-01-27,27
CALL000234,2025-01-18,HCP0105,REP009,T009,PROD024,Planned,Completed,13,Patient affordability,True,2025-02-28,99
CALL000235,2025-01-30,HCP0117,REP009,T009,PROD022,Planned,Completed,25,New clinical evidence,True,2025-02-24,41
CALL000236,2025-01-01,HCP0117,REP009,T009,PROD022,Ad hoc,Completed,31,Patient affordability,False,2025-02-01,20
CALL000237,2025-01-05,HCP0153,REP009,T009,PROD002,Follow-up,Completed,44,Patient affordability,True,2025-02-02,30
CALL000238,2025-01-03,HCP0021,REP009,T009,PROD016,Ad hoc,Completed,13,Sample follow-up,False,2025-02-09,24
CALL000239,2025-01-16,HCP0297,REP009,T009,PROD012,Planned,Completed,19,New clinical evidence,False,2025-01-30,35
CALL000240,2025-01-24,HCP0321,REP009,T009,PROD007,Planned,Completed,18,New clinical evidence,True,2025-03-07,79
CALL000241,2025-01-11,HCP0381,REP009,T009,PROD020,Planned,Rescheduled,32,Dose optimization,True,2025-02-18,93
CALL000242,2025-01-20,HCP0249,REP009,T009,PROD013,Follow-up,Rescheduled,43,Sample follow-up,True,2025-02-09,58
CALL000243,2025-01-29,HCP0357,REP009,T009,PROD005,Follow-up,Cancelled,39,Dose optimization,True,2025-03-08,67
CALL000244,2025-01-07,HCP0489,REP009,T009,PROD001,Ad hoc,Completed,24,Patient affordability,False,2025-01-31,55
CALL000245,2025-01-30,HCP0225,REP009,T009,PROD022,Follow-up,Completed,14,Dose optimization,False,2025-02-18,93
CALL000246,2025-01-06,HCP0393,REP009,T009,PROD005,Follow-up,Completed,39,Brand reminder,False,2025-02-15,42
CALL000247,2025-01-06,HCP0345,REP009,T009,PROD007,Follow-up,Completed,17,Dose optimization,True,2025-02-05,42
CALL000248,2025-01-24,HCP0129,REP009,T009,PROD024,Planned,Completed,33,Conference invite,False,2025-02-12,68
CALL000249,2025-01-26,HCP0297,REP009,T009,PROD020,Follow-up,Cancelled,15,Dose optimization,False,2025-02-11,99
CALL000250,2025-01-19,HCP0129,REP009,T009,PROD016,Planned,Rescheduled,15,Brand reminder,True,2025-02-05,54
CALL000251,2025-01-24,HCP0237,REP009,T009,PROD015,Ad hoc,Completed,23,Conference invite,True,2025-02-14,17
CALL000252,2025-01-20,HCP0153,REP009,T009,PROD002,Planned,Completed,34,Dose optimization,False,2025-02-03,78
CALL000253,2025-01-07,HCP0381,REP009,T009,PROD004,Ad hoc,Completed,34,Dose optimization,False,2025-01-26,77
CALL000254,2025-01-09,HCP0190,REP010,T010,PROD022,Follow-up,Completed,18,New clinical evidence,True,2025-02-01,8
CALL000255,2025-01-05,HCP0274,REP010,T010,PROD005,Follow-up,Rescheduled,41,Sample follow-up,False,2025-02-09,12
CALL000256,2025-01-14,HCP0046,REP010,T010,PROD002,Planned,Cancelled,23,Sample follow-up,True,2025-02-26,96
CALL000257,2025-01-30,HCP0454,REP010,T010,PROD015,Ad hoc,Completed,25,Patient affordability,False,2025-02-17,98
CALL000258,2025-01-03,HCP0334,REP010,T010,PROD021,Planned,Completed,12,Conference invite,False,2025-02-07,68
CALL000259,2025-01-07,HCP0322,REP010,T010,PROD020,Follow-up,Completed,8,New clinical evidence,True,2025-02-20,93
CALL000260,2025-01-10,HCP0466,REP010,T010,PROD018,Ad hoc,Completed,21,Sample follow-up,False,2025-02-01,79
CALL000261,2025-01-17,HCP0442,REP010,T010,PROD013,Ad hoc,Completed,36,Brand reminder,True,2025-02-18,25
CALL000262,2025-01-01,HCP0010,REP010,T010,PROD008,Planned,Completed,18,Sample follow-up,False,2025-02-10,6
CALL000263,2025-01-18,HCP0262,REP010,T010,PROD010,Planned,Completed,5,Conference invite,True,2025-02-19,33
CALL000264,2025-01-10,HCP0058,REP010,T010,PROD010,Ad hoc,Completed,5,New clinical evidence,False,2025-02-14,51
CALL000265,2025-01-31,HCP0442,REP010,T010,PROD021,Planned,Completed,17,Patient affordability,False,2025-03-16,61
CALL000266,2025-01-05,HCP0034,REP010,T010,PROD019,Follow-up,Completed,34,Sample follow-up,False,2025-02-17,53
CALL000267,2025-01-10,HCP0046,REP010,T010,PROD018,Follow-up,Completed,25,Sample follow-up,True,2025-02-06,74
CALL000268,2025-01-03,HCP0262,REP010,T010,PROD010,Ad hoc,Cancelled,6,Patient affordability,False,2025-01-27,74
CALL000269,2025-01-06,HCP0466,REP010,T010,PROD010,Ad hoc,Completed,25,Conference invite,True,2025-02-06,53
CALL000270,2025-01-29,HCP0070,REP010,T010,PROD015,Ad hoc,Completed,24,Brand reminder,False,2025-02-23,15
CALL000271,2025-01-25,HCP0286,REP010,T010,PROD002,Planned,Completed,33,Sample follow-up,True,2025-03-10,65
CALL000272,2025-01-11,HCP0118,REP010,T010,PROD006,Follow-up,Rescheduled,38,Patient affordability,False,2025-02-03,99
CALL000273,2025-01-22,HCP0082,REP010,T010,PROD019,Planned,Cancelled,7,Dose optimization,False,2025-02-12,1
CALL000274,2025-01-28,HCP0035,REP011,T011,PROD023,Planned,Completed,26,Dose optimization,True,2025-02-17,67
CALL000275,2025-01-19,HCP0239,REP011,T011,PROD004,Follow-up,Completed,18,Patient affordability,True,2025-02-14,37
CALL000276,2025-01-25,HCP0215,REP011,T011,PROD017,Planned,Completed,22,Brand reminder,True,2025-02-25,15
CALL000277,2025-01-18,HCP0011,REP011,T011,PROD019,Planned,Completed,39,Patient affordability,False,2025-02-18,19
CALL000278,2025-01-08,HCP0227,REP011,T011,PROD024,Ad hoc,Completed,44,Patient affordability,False,2025-01-25,17
CALL000279,2025-01-29,HCP0023,REP011,T011,PROD015,Planned,Completed,29,New clinical evidence,True,2025-03-11,51
CALL000280,2025-01-20,HCP0143,REP011,T011,PROD022,Follow-up,Rescheduled,33,Sample follow-up,False,2025-02-22,43
CALL000281,2025-01-25,HCP0155,REP011,T011,PROD024,Follow-up,Completed,10,Dose optimization,True,2025-02-13,90
CALL000282,2025-01-15,HCP0359,REP011,T011,PROD001,Follow-up,Completed,34,Dose optimization,True,2025-02-12,19
CALL000283,2025-01-30,HCP0479,REP011,T011,PROD017,Planned,Completed,26,Patient affordability,False,2025-03-16,4
CALL000284,2025-01-04,HCP0059,REP011,T011,PROD012,Ad hoc,Completed,15,Patient affordability,False,2025-01-26,66
CALL000285,2025-01-27,HCP0083,REP011,T011,PROD016,Planned,Completed,25,Sample follow-up,True,2025-03-01,69
CALL000286,2025-01-19,HCP0359,REP011,T011,PROD025,Follow-up,Completed,20,Sample follow-up,True,2025-03-04,50
CALL000287,2025-01-07,HCP0059,REP011,T011,PROD012,Follow-up,Completed,32,Dose optimization,False,2025-02-05,23
CALL000288,2025-01-30,HCP0059,REP011,T011,PROD020,Ad hoc,Completed,12,Sample follow-up,False,2025-03-05,72
CALL000289,2025-01-06,HCP0083,REP011,T011,PROD016,Ad hoc,Completed,9,Sample follow-up,True,2025-02-13,42
CALL000290,2025-01-22,HCP0383,REP011,T011,PROD018,Planned,Completed,13,Sample follow-up,True,2025-02-14,85
CALL000291,2025-01-18,HCP0119,REP011,T011,PROD010,Follow-up,Completed,41,Dose optimization,True,2025-02-14,88
CALL000292,2025-01-19,HCP0251,REP011,T011,PROD010,Follow-up,Completed,24,Dose optimization,False,2025-02-07,75
CALL000293,2025-01-17,HCP0011,REP011,T011,PROD019,Planned,Completed,23,New clinical evidence,False,2025-02-03,1
CALL000294,2025-01-04,HCP0431,REP011,T011,PROD010,Planned,Rescheduled,20,Dose optimization,False,2025-02-07,92
CALL000295,2025-01-13,HCP0299,REP011,T011,PROD011,Planned,Completed,16,Dose optimization,True,2025-02-08,72
CALL000296,2025-01-27,HCP0299,REP011,T011,PROD011,Ad hoc,Completed,13,Brand reminder,True,2025-02-14,83
CALL000297,2025-01-24,HCP0023,REP011,T011,PROD007,Follow-up,Rescheduled,32,Brand reminder,True,2025-02-15,83
CALL000298,2025-01-29,HCP0323,REP011,T011,PROD016,Follow-up,Completed,32,Sample follow-up,True,2025-03-13,66
CALL000299,2025-01-27,HCP0335,REP011,T011,PROD018,Ad hoc,Completed,19,Brand reminder,False,2025-02-10,74
CALL000300,2025-01-08,HCP0383,REP011,T011,PROD018,Ad hoc,Completed,31,Sample follow-up,False,2025-01-24,5
CALL000301,2025-01-23,HCP0443,REP011,T011,PROD015,Follow-up,Completed,35,Conference invite,True,2025-02-15,94
CALL000302,2025-01-15,HCP0407,REP011,T011,PROD013,Follow-up,Completed,44,New clinical evidence,True,2025-02-28,81
CALL000303,2025-01-26,HCP0492,REP012,T012,PROD024,Follow-up,Completed,8,Patient affordability,True,2025-03-11,59
CALL000304,2025-01-19,HCP0396,REP012,T012,PROD025,Ad hoc,Completed,27,Patient affordability,False,2025-02-12,5
CALL000305,2025-01-10,HCP0468,REP012,T012,PROD019,Follow-up,Completed,21,New clinical evidence,False,2025-02-03,74
CALL000306,2025-01-10,HCP0048,REP012,T012,PROD023,Follow-up,Completed,6,Patient affordability,False,2025-01-29,17
CALL000307,2025-01-28,HCP0396,REP012,T012,PROD001,Ad hoc,Completed,13,Sample follow-up,False,2025-02-28,33
CALL000308,2025-01-04,HCP0012,REP012,T012,PROD019,Follow-up,Completed,14,Conference invite,False,2025-02-10,23
CALL000309,2025-01-08,HCP0204,REP012,T012,PROD024,Follow-up,Completed,7,Patient affordability,True,2025-01-31,77
CALL000310,2025-01-25,HCP0120,REP012,T012,PROD010,Ad hoc,Cancelled,20,Conference invite,False,2025-02-18,27
CALL000311,2025-01-27,HCP0444,REP012,T012,PROD024,Follow-up,Completed,21,New clinical evidence,True,2025-02-20,60
CALL000312,2025-01-10,HCP0312,REP012,T012,PROD016,Follow-up,Completed,19,Dose optimization,False,2025-02-23,34
CALL000313,2025-01-28,HCP0120,REP012,T012,PROD018,Ad hoc,Completed,33,Dose optimization,False,2025-02-13,13
CALL000314,2025-01-12,HCP0420,REP012,T012,PROD019,Ad hoc,Cancelled,44,Conference invite,False,2025-02-16,35
CALL000315,2025-01-09,HCP0216,REP012,T012,PROD007,Ad hoc,Completed,34,Conference invite,True,2025-02-04,67
CALL000316,2025-01-23,HCP0264,REP012,T012,PROD024,Ad hoc,Cancelled,40,New clinical evidence,True,2025-02-10,2
CALL000317,2025-01-17,HCP0324,REP012,T012,PROD003,Ad hoc,Completed,27,Brand reminder,False,2025-02-16,25
CALL000318,2025-01-20,HCP0036,REP012,T012,PROD005,Follow-up,Completed,18,Sample follow-up,True,2025-02-10,12
CALL000319,2025-01-13,HCP0468,REP012,T012,PROD003,Follow-up,Completed,41,Brand reminder,True,2025-02-07,33
CALL000320,2025-01-22,HCP0228,REP012,T012,PROD014,Follow-up,Rescheduled,34,Patient affordability,False,2025-02-25,33
CALL000321,2025-01-09,HCP0132,REP012,T012,PROD001,Ad hoc,Completed,29,Patient affordability,True,2025-02-08,34
CALL000322,2025-01-03,HCP0144,REP012,T012,PROD014,Planned,Completed,44,Dose optimization,True,2025-02-17,14
CALL000323,2025-01-25,HCP0120,REP012,T012,PROD018,Follow-up,Completed,11,Dose optimization,False,2025-02-14,5
CALL000324,2025-01-19,HCP0060,REP012,T012,PROD002,Ad hoc,Completed,6,Dose optimization,True,2025-02-02,5
CALL000325,2025-01-23,HCP0205,REP013,T001,PROD009,Ad hoc,Completed,41,New clinical evidence,False,2025-03-08,56
CALL000326,2025-01-25,HCP0301,REP013,T001,PROD018,Planned,Completed,39,Brand reminder,True,2025-03-04,89
CALL000327,2025-01-19,HCP0361,REP013,T001,PROD002,Ad hoc,Completed,26,Conference invite,False,2025-02-27,8
CALL000328,2025-01-03,HCP0481,REP013,T001,PROD020,Ad hoc,Completed,10,Dose optimization,False,2025-01-29,23
CALL000329,2025-01-31,HCP0421,REP013,T001,PROD006,Planned,Completed,24,Conference invite,False,2025-02-20,81
CALL000330,2025-01-03,HCP0265,REP013,T001,PROD015,Ad hoc,Rescheduled,17,Brand reminder,True,2025-01-29,4
CALL000331,2025-01-16,HCP0445,REP013,T001,PROD009,Follow-up,Completed,24,Dose optimization,False,2025-01-31,5
CALL000332,2025-01-11,HCP0253,REP013,T001,PROD006,Planned,Completed,30,New clinical evidence,True,2025-02-23,87
CALL000333,2025-01-24,HCP0409,REP013,T001,PROD009,Planned,Completed,7,Conference invite,True,2025-03-10,84
CALL000334,2025-01-30,HCP0013,REP013,T001,PROD014,Planned,Rescheduled,20,Conference invite,True,2025-02-13,23
CALL000335,2025-01-29,HCP0481,REP013,T001,PROD004,Planned,Completed,34,Sample follow-up,True,2025-02-16,14
CALL000336,2025-01-20,HCP0085,REP013,T001,PROD012,Planned,Completed,9,Brand reminder,False,2025-02-24,95
CALL000337,2025-01-04,HCP0301,REP013,T001,PROD010,Follow-up,Cancelled,39,Brand reminder,False,2025-01-31,98
CALL000338,2025-01-06,HCP0025,REP013,T001,PROD021,Planned,Completed,22,Brand reminder,False,2025-01-30,90
CALL000339,2025-01-06,HCP0277,REP013,T001,PROD020,Follow-up,Completed,7,Brand reminder,True,2025-02-13,100
CALL000340,2025-01-29,HCP0121,REP013,T001,PROD007,Planned,Completed,5,Brand reminder,True,2025-03-02,54
CALL000341,2025-01-05,HCP0361,REP013,T001,PROD018,Follow-up,Completed,22,Sample follow-up,False,2025-02-14,31
CALL000342,2025-01-23,HCP0133,REP013,T001,PROD018,Planned,Completed,36,Sample follow-up,True,2025-02-25,45
CALL000343,2025-01-18,HCP0313,REP013,T001,PROD005,Planned,Completed,38,New clinical evidence,False,2025-02-15,60
CALL000344,2025-01-07,HCP0481,REP013,T001,PROD020,Planned,Completed,12,Brand reminder,False,2025-02-21,23
CALL000345,2025-01-30,HCP0121,REP013,T001,PROD023,Follow-up,Completed,28,Patient affordability,True,2025-03-12,33
CALL000346,2025-01-26,HCP0253,REP013,T001,PROD022,Ad hoc,Rescheduled,7,New clinical evidence,True,2025-02-20,21
CALL000347,2025-01-17,HCP0013,REP013,T001,PROD014,Planned,Completed,33,Sample follow-up,False,2025-02-26,26
CALL000348,2025-01-25,HCP0241,REP013,T001,PROD008,Planned,Completed,11,Brand reminder,False,2025-02-20,49
CALL000349,2025-01-16,HCP0169,REP013,T001,PROD002,Planned,Completed,32,Brand reminder,True,2025-02-28,23
CALL000350,2025-01-05,HCP0289,REP013,T001,PROD013,Planned,Completed,45,Patient affordability,False,2025-01-31,43
CALL000351,2025-01-23,HCP0097,REP013,T001,PROD008,Ad hoc,Completed,13,New clinical evidence,False,2025-03-07,54
CALL000352,2025-01-08,HCP0121,REP013,T001,PROD015,Follow-up,Rescheduled,15,Conference invite,True,2025-02-05,12
CALL000353,2025-01-16,HCP0313,REP013,T001,PROD021,Planned,Rescheduled,42,Dose optimization,False,2025-02-16,2
CALL000354,2025-01-28,HCP0325,REP013,T001,PROD022,Ad hoc,Completed,32,Sample follow-up,True,2025-02-20,74
CALL000355,2025-01-02,HCP0001,REP013,T001,PROD015,Ad hoc,Completed,37,New clinical evidence,False,2025-02-10,62
CALL000356,2025-01-16,HCP0073,REP013,T001,PROD011,Follow-up,Completed,5,Conference invite,False,2025-02-12,17
CALL000357,2025-01-21,HCP0218,REP014,T002,PROD002,Planned,Cancelled,35,Conference invite,False,2025-02-14,91
CALL000358,2025-01-24,HCP0350,REP014,T002,PROD018,Ad hoc,Completed,34,Brand reminder,False,2025-02-18,48
CALL000359,2025-01-23,HCP0482,REP014,T002,PROD010,Follow-up,Completed,9,Dose optimization,False,2025-02-08,38
CALL000360,2025-01-23,HCP0326,REP014,T002,PROD010,Follow-up,Cancelled,41,Brand reminder,True,2025-02-27,95
CALL000361,2025-01-31,HCP0038,REP014,T002,PROD021,Ad hoc,Rescheduled,8,New clinical evidence,False,2025-03-09,60
CALL000362,2025-01-12,HCP0470,REP014,T002,PROD001,Follow-up,Completed,40,Conference invite,True,2025-02-08,18
CALL000363,2025-01-18,HCP0254,REP014,T002,PROD002,Ad hoc,Completed,42,Conference invite,True,2025-02-15,42
CALL000364,2025-01-17,HCP0266,REP014,T002,PROD016,Ad hoc,Completed,8,New clinical evidence,False,2025-02-22,58
CALL000365,2025-01-17,HCP0374,REP014,T002,PROD019,Ad hoc,Rescheduled,39,Conference invite,False,2025-02-28,80
CALL000366,2025-01-31,HCP0278,REP014,T002,PROD021,Planned,Completed,17,Dose optimization,True,2025-02-19,51
CALL000367,2025-01-31,HCP0134,REP014,T002,PROD014,Planned,Cancelled,15,Patient affordability,True,2025-02-23,64
CALL000368,2025-01-17,HCP0110,REP014,T002,PROD009,Planned,Cancelled,23,Dose optimization,True,2025-03-02,45
CALL000369,2025-01-24,HCP0314,REP014,T002,PROD016,Ad hoc,Completed,17,New clinical evidence,True,2025-02-21,67
CALL000370,2025-01-14,HCP0494,REP014,T002,PROD010,Follow-up,Completed,25,Dose optimization,False,2025-02-26,39
CALL000371,2025-01-29,HCP0434,REP014,T002,PROD002,Planned,Completed,21,Brand reminder,False,2025-03-07,37
CALL000372,2025-01-12,HCP0038,REP014,T002,PROD005,Planned,Completed,44,Brand reminder,False,2025-02-06,23
CALL000373,2025-01-08,HCP0110,REP014,T002,PROD009,Ad hoc,Completed,41,Brand reminder,False,2025-02-07,48
CALL000374,2025-01-18,HCP0134,REP014,T002,PROD006,Follow-up,Completed,25,Patient affordability,True,2025-02-24,58
CALL000375,2025-01-18,HCP0410,REP014,T002,PROD008,Planned,Completed,30,Dose optimization,True,2025-03-02,41
CALL000376,2025-01-24,HCP0110,REP014,T002,PROD001,Follow-up,Completed,26,Conference invite,False,2025-03-09,38
CALL000377,2025-01-05,HCP0434,REP014,T002,PROD018,Follow-up,Completed,33,Patient affordability,True,2025-02-18,6
CALL000378,2025-01-18,HCP0098,REP014,T002,PROD024,Planned,Completed,30,Sample follow-up,True,2025-03-01,46
CALL000379,2025-01-02,HCP0062,REP014,T002,PROD011,Planned,Completed,42,Sample follow-up,True,2025-02-02,26
CALL000380,2025-01-18,HCP0014,REP014,T002,PROD008,Follow-up,Rescheduled,10,Sample follow-up,False,2025-02-13,63
CALL000381,2025-01-20,HCP0242,REP014,T002,PROD024,Planned,Completed,28,Dose optimization,True,2025-03-02,48
CALL000382,2025-01-01,HCP0290,REP014,T002,PROD010,Ad hoc,Completed,24,Dose optimization,True,2025-01-28,94
CALL000383,2025-01-14,HCP0338,REP014,T002,PROD020,Ad hoc,Completed,15,Conference invite,False,2025-02-23,18
CALL000384,2025-01-03,HCP0446,REP014,T002,PROD022,Ad hoc,Completed,35,Sample follow-up,False,2025-01-21,76
CALL000385,2025-01-01,HCP0290,REP014,T002,PROD002,Ad hoc,Completed,31,Brand reminder,False,2025-01-23,26
CALL000386,2025-01-10,HCP0134,REP014,T002,PROD014,Planned,Completed,24,Sample follow-up,False,2025-02-24,72
CALL000387,2025-01-01,HCP0350,REP014,T002,PROD002,Planned,Completed,21,Patient affordability,False,2025-01-22,84
CALL000388,2025-01-16,HCP0315,REP015,T003,PROD005,Follow-up,Rescheduled,20,New clinical evidence,True,2025-02-16,64
CALL000389,2025-01-24,HCP0051,REP015,T003,PROD024,Ad hoc,Completed,41,Dose optimization,False,2025-03-09,89
CALL000390,2025-01-17,HCP0087,REP015,T003,PROD017,Planned,Completed,21,Brand reminder,True,2025-02-09,41
CALL000391,2025-01-05,HCP0351,REP015,T003,PROD024,Planned,Completed,22,Patient affordability,False,2025-02-10,7
CALL000392,2025-01-17,HCP0219,REP015,T003,PROD016,Planned,Completed,37,Brand reminder,True,2025-02-06,77
CALL000393,2025-01-11,HCP0123,REP015,T003,PROD019,Follow-up,Rescheduled,24,Patient affordability,False,2025-01-31,69
CALL000394,2025-01-27,HCP0447,REP015,T003,PROD016,Planned,Completed,38,Patient affordability,False,2025-03-13,53
CALL000395,2025-01-04,HCP0255,REP015,T003,PROD003,Follow-up,Completed,19,Brand reminder,True,2025-02-13,59
CALL000396,2025-01-27,HCP0051,REP015,T003,PROD008,Planned,Completed,35,Patient affordability,False,2025-03-05,18
CALL000397,2025-01-06,HCP0339,REP015,T003,PROD017,Planned,Completed,12,Brand reminder,True,2025-01-29,89
CALL000398,2025-01-05,HCP0171,REP015,T003,PROD016,Planned,Completed,32,Conference invite,True,2025-01-23,3
CALL000399,2025-01-02,HCP0363,REP015,T003,PROD025,Planned,Completed,37,Sample follow-up,True,2025-02-15,16
CALL000400,2025-01-03,HCP0195,REP015,T003,PROD008,Planned,Completed,11,New clinical evidence,True,2025-01-29,24
CALL000401,2025-01-03,HCP0267,REP015,T003,PROD002,Follow-up,Completed,22,Sample follow-up,False,2025-02-08,21
CALL000402,2025-01-17,HCP0387,REP015,T003,PROD009,Planned,Completed,42,New clinical evidence,True,2025-02-12,37
CALL000403,2025-01-01,HCP0123,REP015,T003,PROD019,Planned,Cancelled,18,Sample follow-up,False,2025-02-07,90
CALL000404,2025-01-15,HCP0447,REP015,T003,PROD008,Planned,Completed,16,Patient affordability,False,2025-02-25,28
CALL000405,2025-01-14,HCP0387,REP015,T003,PROD009,Ad hoc,Completed,12,Dose optimization,True,2025-02-05,64
CALL000406,2025-01-10,HCP0279,REP015,T003,PROD018,Planned,Completed,10,Patient affordability,False,2025-01-31,50
CALL000407,2025-01-20,HCP0219,REP015,T003,PROD016,Follow-up,Completed,33,Brand reminder,False,2025-02-21,55
CALL000408,2025-01-29,HCP0147,REP015,T003,PROD008,Ad hoc,Rescheduled,28,Brand reminder,True,2025-03-15,87
CALL000409,2025-01-15,HCP0075,REP015,T003,PROD011,Follow-up,Completed,10,New clinical evidence,True,2025-02-23,52
CALL000410,2025-01-24,HCP0447,REP015,T003,PROD008,Planned,Rescheduled,9,Patient affordability,True,2025-02-28,26
CALL000411,2025-01-04,HCP0459,REP015,T003,PROD014,Ad hoc,Completed,36,Patient affordability,False,2025-02-12,46
