sales_id,sale_date,sale_month,hcp_id,territory_id,rep_id,product_id,units_sold,gross_sales,discount_amount,net_sales,sales_channel
SALE000242,2025-01-11,2025-01,HCP0310,T010,REP010,PROD019,57,82178.61,7765.87,74412.74,Hospital
SALE000243,2025-01-17,2025-01,HCP0274,T010,REP010,PROD021,33,49820.1,1948.83,47871.27,Hospital
SALE000244,2025-01-18,2025-01,HCP0250,T010,REP010,PROD021,102,153989.4,19296.95,134692.45,Retail
SALE000245,2025-01-25,2025-01,HCP0334,T010,REP010,PROD013,31,35305.59,5173.77,30131.82,Distributor
SALE000246,2025-01-14,2025-01,HCP0178,T010,REP010,PROD002,78,101751.78,4518.83,97232.95,Distributor
SALE000247,2025-01-17,2025-01,HCP0142,T010,REP010,PROD019,63,90828.99,3431.12,87397.87,Hospital
SALE000248,2025-01-25,2025-01,HCP0250,T010,REP010,PROD013,41,46694.49,4781.47,41913.02,Distributor
SALE000249,2025-01-15,2025-01,HCP0106,T010,REP010,PROD020,21,89780.88,1879.31,87901.57,Retail
SALE000250,2025-01-01,2025-01,HCP0359,T011,REP011,PROD025,25,6546.0,293.62,6252.38,Retail
SALE000251,2025-01-13,2025-01,HCP0023,T011,REP011,PROD007,62,163774.86,22414.66,141360.2,Distributor
SALE000252,2025-01-08,2025-01,HCP0347,T011,REP011,PROD014,32,50335.68,7709.19,42626.49,Retail
SALE000253,2025-01-17,2025-01,HCP0119,T011,REP011,PROD002,25,32612.75,4138.3,28474.45,Retail
SALE000254,2025-01-09,2025-01,HCP0143,T011,REP011,PROD006,28,103469.24,9066.03,94403.21,Hospital
SALE000255,2025-01-11,2025-01,HCP0467,T011,REP011,PROD010,90,21918.6,867.72,21050.88,Retail
SALE000256,2025-01-03,2025-01,HCP0431,T011,REP011,PROD002,40,52180.4,2957.31,49223.09,Retail
SALE000257,2025-01-05,2025-01,HCP0371,T011,REP011,PROD019,68,98037.64,13242.54,84795.1,Hospital
SALE000258,2025-01-07,2025-01,HCP0275,T011,REP011,PROD025,126,32991.84,1761.29,31230.55,Distributor
SALE000259,2025-01-30,2025-01,HCP0131,T011,REP011,PROD002,41,53484.91,1837.45,51647.46,Distributor
SALE000260,2025-01-24,2025-01,HCP0107,T011,REP011,PROD020,52,222314.56,25636.57,196677.99,Retail
SALE000261,2025-01-12,2025-01,HCP0107,T011,REP011,PROD020,33,141084.24,3955.74,137128.5,Distributor
SALE000262,2025-01-29,2025-01,HCP0023,T011,REP011,PROD015,45,146708.55,3089.92,143618.63,Distributor
SALE000263,2025-01-31,2025-01,HCP0155,T011,REP011,PROD016,21,4535.58,484.82,4050.76,Hospital
SALE000264,2025-01-26,2025-01,HCP0371,T011,REP011,PROD019,20,28834.6,4329.33,24505.27,Retail
SALE000265,2025-01-17,2025-01,HCP0119,T011,REP011,PROD010,56,13638.24,1772.51,11865.73,Distributor
SALE000266,2025-01-31,2025-01,HCP0491,T011,REP011,PROD012,22,32420.3,1531.72,30888.58,Distributor
SALE000267,2025-01-25,2025-01,HCP0011,T011,REP011,PROD019,24,34601.52,2118.3,32483.22,Hospital
SALE000268,2025-01-28,2025-01,HCP0383,T011,REP011,PROD002,124,161759.24,12917.34,148841.9,Distributor
SALE000269,2025-01-05,2025-01,HCP0443,T011,REP011,PROD023,10,33349.0,3062.89,30286.11,Hospital
SALE000270,2025-01-20,2025-01,HCP0155,T011,REP011,PROD016,54,11662.92,497.36,11165.56,Hospital
SALE000271,2025-01-19,2025-01,HCP0215,T011,REP011,PROD025,10,2618.4,357.36,2261.04,Distributor
SALE000272,2025-01-03,2025-01,HCP0203,T011,REP011,PROD006,25,92383.25,6427.42,85955.83,Distributor
SALE000273,2025-01-18,2025-01,HCP0119,T011,REP011,PROD002,61,79575.11,12709.24,66865.87,Distributor
SALE000274,2025-01-05,2025-01,HCP0011,T011,REP011,PROD019,44,63436.12,1847.66,61588.46,Retail
SALE000275,2025-01-02,2025-01,HCP0143,T011,REP011,PROD006,15,55429.95,3662.62,51767.33,Distributor
SALE000276,2025-01-10,2025-01,HCP0347,T011,REP011,PROD022,7,21245.21,2680.93,18564.28,Retail
SALE000277,2025-01-24,2025-01,HCP0095,T011,REP011,PROD001,18,29283.66,3573.51,25710.15,Retail
SALE000278,2025-01-05,2025-01,HCP0143,T011,REP011,PROD022,48,145681.44,22250.79,123430.65,Distributor
SALE000279,2025-01-20,2025-01,HCP0228,T012,REP012,PROD006,122,450830.26,60001.05,390829.21,Retail
SALE000280,2025-01-09,2025-01,HCP0300,T012,REP012,PROD018,111,355852.68,39061.5,316791.18,Distributor
SALE000281,2025-01-25,2025-01,HCP0168,T012,REP012,PROD025,12,3142.08,276.35,2865.73,Retail
SALE000282,2025-01-09,2025-01,HCP0312,T012,REP012,PROD024,17,2173.79,227.47,1946.32,Retail
SALE000283,2025-01-30,2025-01,HCP0384,T012,REP012,PROD018,55,176323.4,17260.11,159063.29,Hospital
SALE000284,2025-01-23,2025-01,HCP0288,T012,REP012,PROD014,56,88087.44,11298.76,76788.68,Distributor
SALE000285,2025-01-14,2025-01,HCP0228,T012,REP012,PROD014,41,64492.59,8708.96,55783.63,Hospital
SALE000286,2025-01-20,2025-01,HCP0168,T012,REP012,PROD001,9,14641.83,995.2,13646.63,Retail
SALE000287,2025-01-13,2025-01,HCP0096,T012,REP012,PROD011,91,388920.35,52480.22,336440.13,Retail
SALE000288,2025-01-16,2025-01,HCP0240,T012,REP012,PROD018,48,153882.24,11610.11,142272.13,Distributor
SALE000289,2025-01-10,2025-01,HCP0240,T012,REP012,PROD018,100,320588.0,40896.12,279691.88,Distributor
SALE000290,2025-01-26,2025-01,HCP0060,T012,REP012,PROD010,6,1461.24,73.79,1387.45,Retail
SALE000291,2025-01-24,2025-01,HCP0228,T012,REP012,PROD014,138,217072.62,30707.49,186365.13,Retail
SALE000292,2025-01-23,2025-01,HCP0240,T012,REP012,PROD018,77,246852.76,16976.43,229876.33,Distributor
SALE000293,2025-01-18,2025-01,HCP0072,T012,REP012,PROD024,58,7416.46,1023.96,6392.5,Hospital
SALE000294,2025-01-05,2025-01,HCP0072,T012,REP012,PROD016,20,4319.6,435.0,3884.6,Hospital
SALE000295,2025-01-22,2025-01,HCP0192,T012,REP012,PROD009,131,151447.79,22000.25,129447.54,Hospital
SALE000296,2025-01-03,2025-01,HCP0216,T012,REP012,PROD007,62,163774.86,13313.23,150461.63,Distributor
SALE000297,2025-01-03,2025-01,HCP0300,T012,REP012,PROD002,86,112187.86,17014.61,95173.25,Distributor
SALE000298,2025-01-27,2025-01,HCP0216,T012,REP012,PROD007,43,113585.79,13475.98,100109.81,Retail
SALE000299,2025-01-01,2025-01,HCP0264,T012,REP012,PROD008,43,181296.6,12864.1,168432.5,Hospital
SALE000300,2025-01-30,2025-01,HCP0024,T012,REP012,PROD024,80,10229.6,261.7,9967.9,Hospital
SALE000301,2025-01-25,2025-01,HCP0180,T012,REP012,PROD024,20,2557.4,107.89,2449.51,Hospital
SALE000302,2025-01-18,2025-01,HCP0012,T012,REP012,PROD003,35,141520.75,6568.15,134952.6,Retail
SALE000303,2025-01-27,2025-01,HCP0072,T012,REP012,PROD016,9,1943.82,173.18,1770.64,Retail
SALE000304,2025-01-29,2025-01,HCP0276,T012,REP012,PROD005,47,26253.73,1234.04,25019.69,Retail
SALE000305,2025-01-29,2025-01,HCP0312,T012,REP012,PROD008,38,160215.6,20166.58,140049.02,Retail
SALE000306,2025-01-10,2025-01,HCP0036,T012,REP012,PROD013,80,91111.2,2823.81,88287.39,Retail
SALE000307,2025-01-25,2025-01,HCP0253,T001,REP013,PROD014,36,56627.64,5971.16,50656.48,Hospital
SALE000308,2025-01-15,2025-01,HCP0085,T001,REP013,PROD020,70,299269.6,6958.9,292310.7,Hospital
SALE000309,2025-01-27,2025-01,HCP0097,T001,REP013,PROD024,20,2557.4,237.83,2319.57,Hospital
SALE000310,2025-01-01,2025-01,HCP0385,T001,REP013,PROD002,15,19567.65,2070.01,17497.64,Hospital
SALE000311,2025-01-02,2025-01,HCP0253,T001,REP013,PROD006,16,59125.28,5683.89,53441.39,Hospital
SALE000312,2025-01-16,2025-01,HCP0421,T001,REP013,PROD022,45,136576.35,3105.76,133470.59,Retail
SALE000313,2025-01-09,2025-01,HCP0325,T001,REP013,PROD006,50,184766.5,20503.45,164263.05,Retail
SALE000314,2025-01-29,2025-01,HCP0229,T001,REP013,PROD008,13,54810.6,7623.79,47186.81,Distributor
SALE000315,2025-01-04,2025-01,HCP0385,T001,REP013,PROD010,28,6819.12,1025.93,5793.19,Distributor
SALE000316,2025-01-24,2025-01,HCP0265,T001,REP013,PROD023,10,33349.0,3997.66,29351.34,Distributor
SALE000317,2025-01-29,2025-01,HCP0409,T001,REP013,PROD017,68,260276.12,39673.58,220602.54,Hospital
SALE000318,2025-01-25,2025-01,HCP0205,T001,REP013,PROD017,95,363621.05,52231.5,311389.55,Distributor
SALE000319,2025-01-30,2025-01,HCP0349,T001,REP013,PROD018,44,141058.72,17336.73,123721.99,Retail
SALE000320,2025-01-16,2025-01,HCP0421,T001,REP013,PROD006,97,358447.01,11297.96,347149.05,Hospital
SALE000321,2025-01-16,2025-01,HCP0493,T001,REP013,PROD006,8,29562.64,1757.84,27804.8,Retail
SALE000322,2025-01-01,2025-01,HCP0289,T001,REP013,PROD021,24,36232.8,5105.28,31127.52,Hospital
SALE000323,2025-01-31,2025-01,HCP0121,T001,REP013,PROD007,15,39622.95,1943.27,37679.68,Distributor
SALE000324,2025-01-20,2025-01,HCP0133,T001,REP013,PROD018,32,102588.16,6863.37,95724.79,Retail
SALE000325,2025-01-28,2025-01,HCP0038,T002,REP014,PROD013,36,41000.04,6338.99,34661.05,Hospital
SALE000326,2025-01-29,2025-01,HCP0278,T002,REP014,PROD013,55,62638.95,6312.15,56326.8,Distributor
SALE000327,2025-01-10,2025-01,HCP0326,T002,REP014,PROD002,15,19567.65,3064.93,16502.72,Hospital
SALE000328,2025-01-06,2025-01,HCP0350,T002,REP014,PROD002,16,20872.16,3026.98,17845.18,Distributor
SALE000329,2025-01-28,2025-01,HCP0446,T002,REP014,PROD022,92,279222.76,27809.01,251413.75,Distributor
SALE000330,2025-01-06,2025-01,HCP0326,T002,REP014,PROD018,63,201970.44,14475.14,187495.3,Distributor
SALE000331,2025-01-06,2025-01,HCP0422,T002,REP014,PROD005,12,6703.08,523.3,6179.78,Retail
SALE000332,2025-01-11,2025-01,HCP0218,T002,REP014,PROD010,24,5844.96,349.29,5495.67,Hospital
SALE000333,2025-01-12,2025-01,HCP0494,T002,REP014,PROD018,51,163499.88,19656.03,143843.85,Hospital
SALE000334,2025-01-12,2025-01,HCP0314,T002,REP014,PROD008,38,160215.6,6361.44,153854.16,Hospital
SALE000335,2025-01-05,2025-01,HCP0110,T002,REP014,PROD009,117,135262.53,5149.67,130112.86,Distributor
SALE000336,2025-01-15,2025-01,HCP0326,T002,REP014,PROD018,26,83352.88,7519.16,75833.72,Hospital
SALE000337,2025-01-21,2025-01,HCP0134,T002,REP014,PROD014,53,83368.47,11117.82,72250.65,Retail
SALE000338,2025-01-18,2025-01,HCP0062,T002,REP014,PROD003,43,173868.35,5218.38,168649.97,Distributor
SALE000339,2025-01-12,2025-01,HCP0062,T002,REP014,PROD019,25,36043.25,4962.73,31080.52,Retail
SALE000340,2025-01-17,2025-01,HCP0194,T002,REP014,PROD008,55,231891.0,9606.53,222284.47,Hospital
SALE000341,2025-01-14,2025-01,HCP0458,T002,REP014,PROD010,30,7306.2,353.56,6952.64,Hospital
SALE000342,2025-01-12,2025-01,HCP0146,T002,REP014,PROD008,45,189729.0,16475.17,173253.83,Distributor
SALE000343,2025-01-03,2025-01,HCP0494,T002,REP014,PROD018,39,125029.32,11722.64,113306.68,Distributor
SALE000344,2025-01-15,2025-01,HCP0494,T002,REP014,PROD018,56,179529.28,24271.24,155258.04,Retail
SALE000345,2025-01-04,2025-01,HCP0374,T002,REP014,PROD011,21,89750.85,12852.02,76898.83,Retail
SALE000346,2025-01-26,2025-01,HCP0302,T002,REP014,PROD007,57,150567.21,13277.03,137290.18,Distributor
SALE000347,2025-01-05,2025-01,HCP0494,T002,REP014,PROD002,38,49571.38,3203.87,46367.51,Distributor
SALE000348,2025-01-04,2025-01,HCP0266,T002,REP014,PROD016,45,9719.1,543.34,9175.76,Retail
SALE000349,2025-01-05,2025-01,HCP0039,T003,REP015,PROD019,28,40368.44,1405.24,38963.2,Retail
SALE000350,2025-01-05,2025-01,HCP0063,T003,REP015,PROD010,29,7062.66,979.91,6082.75,Retail
SALE000351,2025-01-17,2025-01,HCP0231,T003,REP015,PROD017,18,68896.62,3583.41,65313.21,Retail
SALE000352,2025-01-02,2025-01,HCP0291,T003,REP015,PROD016,135,29157.3,987.87,28169.43,Distributor
SALE000353,2025-01-09,2025-01,HCP0207,T003,REP015,PROD018,31,99382.28,13512.36,85869.92,Retail
SALE000354,2025-01-05,2025-01,HCP0075,T003,REP015,PROD011,57,243609.45,38269.6,205339.85,Hospital
SALE000355,2025-01-11,2025-01,HCP0087,T003,REP015,PROD009,38,43931.42,3851.35,40080.07,Hospital
SALE000356,2025-01-19,2025-01,HCP0063,T003,REP015,PROD002,46,60007.46,3185.37,56822.09,Distributor
SALE000357,2025-01-16,2025-01,HCP0435,T003,REP015,PROD006,60,221719.8,10936.96,210782.84,Hospital
SALE000358,2025-01-08,2025-01,HCP0255,T003,REP015,PROD003,48,194085.6,12661.68,181423.92,Hospital
SALE000359,2025-01-03,2025-01,HCP0339,T003,REP015,PROD001,47,76462.89,6254.71,70208.18,Distributor
SALE000360,2025-01-29,2025-01,HCP0471,T003,REP015,PROD006,19,70211.27,10419.74,59791.53,Hospital
SALE000361,2025-01-23,2025-01,HCP0267,T003,REP015,PROD010,6,1461.24,50.61,1410.63,Hospital
SALE000362,2025-01-24,2025-01,HCP0219,T003,REP015,PROD016,23,4967.54,116.4,4851.14,Hospital
SALE000363,2025-01-01,2025-01,HCP0171,T003,REP015,PROD008,32,134918.4,20137.46,114780.94,Retail
SALE000364,2025-01-21,2025-01,HCP0147,T003,REP015,PROD008,36,151783.2,23923.08,127860.12,Distributor
SALE000365,2025-01-03,2025-01,HCP0015,T003,REP015,PROD009,26,30058.34,2026.1,28032.24,Hospital
SALE000366,2025-01-14,2025-01,HCP0435,T003,REP015,PROD022,52,157821.56,7230.47,150591.09,Distributor
SALE000367,2025-01-29,2025-01,HCP0159,T003,REP015,PROD010,84,20457.36,2025.31,18432.05,Retail
SALE000368,2025-01-27,2025-01,HCP0123,T003,REP015,PROD003,43,173868.35,26502.8,147365.55,Hospital
SALE000369,2025-01-02,2025-01,HCP0328,T004,REP016,PROD006,70,258673.1,32992.35,225680.75,Hospital
SALE000370,2025-01-21,2025-01,HCP0328,T004,REP016,PROD014,66,103817.34,7351.13,96466.21,Hospital
SALE000371,2025-01-29,2025-01,HCP0412,T004,REP016,PROD024,38,4859.06,415.43,4443.63,Hospital
SALE000372,2025-01-20,2025-01,HCP0004,T004,REP016,PROD024,58,7416.46,695.81,6720.65,Retail
SALE000373,2025-01-28,2025-01,HCP0220,T004,REP016,PROD004,46,112189.86,11317.08,100872.78,Retail
SALE000374,2025-01-07,2025-01,HCP0472,T004,REP016,PROD004,64,156090.24,16937.3,139152.94,Distributor
SALE000375,2025-01-16,2025-01,HCP0376,T004,REP016,PROD016,20,4319.6,179.03,4140.57,Hospital
SALE000376,2025-01-18,2025-01,HCP0316,T004,REP016,PROD024,12,1534.44,157.93,1376.51,Distributor
SALE000377,2025-01-04,2025-01,HCP0220,T004,REP016,PROD004,55,134140.05,5227.59,128912.46,Retail
SALE000378,2025-01-13,2025-01,HCP0280,T004,REP016,PROD024,21,2685.27,94.13,2591.14,Hospital
SALE000379,2025-01-25,2025-01,HCP0184,T004,REP016,PROD001,51,82970.37,11472.26,71498.11,Hospital
SALE000380,2025-01-25,2025-01,HCP0424,T004,REP016,PROD015,46,149968.74,20109.25,129859.49,Retail
SALE000381,2025-01-23,2025-01,HCP0040,T004,REP016,PROD025,7,1832.88,153.47,1679.41,Hospital
SALE000382,2025-01-03,2025-01,HCP0196,T004,REP016,PROD002,62,80879.62,7236.99,73642.63,Hospital
SALE000383,2025-01-11,2025-01,HCP0400,T004,REP016,PROD025,117,30635.28,4694.22,25941.06,Distributor
SALE000384,2025-01-18,2025-01,HCP0460,T004,REP016,PROD014,64,100671.36,12874.29,87797.07,Retail
SALE000385,2025-01-10,2025-01,HCP0472,T004,REP016,PROD004,75,182918.25,27527.44,155390.81,Distributor
SALE000386,2025-01-15,2025-01,HCP0328,T004,REP016,PROD022,76,230662.28,23088.95,207573.33,Distributor
SALE000387,2025-01-28,2025-01,HCP0004,T004,REP016,PROD024,66,8439.42,542.69,7896.73,Distributor
SALE000388,2025-01-10,2025-01,HCP0364,T004,REP016,PROD018,20,64117.6,5387.94,58729.66,Hospital
SALE000389,2025-01-18,2025-01,HCP0400,T004,REP016,PROD025,109,28540.56,3022.46,25518.1,Distributor
SALE000390,2025-01-16,2025-01,HCP0400,T004,REP016,PROD009,70,80926.3,12242.84,68683.46,Hospital
SALE000391,2025-01-22,2025-01,HCP0460,T004,REP016,PROD006,56,206938.48,22709.77,184228.71,Retail
SALE000392,2025-01-16,2025-01,HCP0076,T004,REP016,PROD022,8,24280.24,2509.86,21770.38,Retail
SALE000393,2025-01-12,2025-01,HCP0376,T004,REP016,PROD016,15,3239.7,285.75,2953.95,Retail
SALE000394,2025-01-24,2025-01,HCP0076,T004,REP016,PROD014,39,61346.61,4693.43,56653.18,Hospital
SALE000395,2025-01-24,2025-01,HCP0472,T004,REP016,PROD004,49,119506.59,6152.28,113354.31,Distributor
SALE000396,2025-01-13,2025-01,HCP0436,T004,REP016,PROD024,16,2045.92,273.06,1772.86,Hospital
SALE000397,2025-01-04,2025-01,HCP0100,T004,REP016,PROD024,29,3708.23,433.89,3274.34,Hospital
SALE000398,2025-01-21,2025-01,HCP0280,T004,REP016,PROD024,50,6393.5,954.97,5438.53,Retail
SALE000399,2025-01-19,2025-01,HCP0316,T004,REP016,PROD008,57,240323.4,12792.19,227531.21,Retail
SALE000400,2025-01-05,2025-01,HCP0232,T004,REP016,PROD001,76,123642.12,7935.04,115707.08,Retail
SALE000401,2025-01-25,2025-01,HCP0413,T005,REP017,PROD016,51,11014.98,573.51,10441.47,Distributor
SALE000402,2025-01-30,2025-01,HCP0461,T005,REP017,PROD006,31,114555.23,16088.9,98466.33,Distributor
SALE000403,2025-01-07,2025-01,HCP0269,T005,REP017,PROD015,22,71724.18,8304.46,63419.72,Hospital
SALE000404,2025-01-23,2025-01,HCP0245,T005,REP017,PROD020,10,42752.8,2937.9,39814.9,Distributor
SALE000405,2025-01-23,2025-01,HCP0053,T005,REP017,PROD006,59,218024.47,5375.24,212649.23,Distributor
SALE000406,2025-01-01,2025-01,HCP0317,T005,REP017,PROD023,47,156740.3,24817.72,131922.58,Distributor
SALE000407,2025-01-23,2025-01,HCP0245,T005,REP017,PROD004,16,39022.56,1430.03,37592.53,Retail
SALE000408,2025-01-04,2025-01,HCP0149,T005,REP017,PROD019,24,34601.52,3430.97,31170.55,Distributor
SALE000409,2025-01-29,2025-01,HCP0305,T005,REP017,PROD013,122,138944.58,6179.99,132764.59,Distributor
SALE000410,2025-01-26,2025-01,HCP0269,T005,REP017,PROD007,32,84528.96,12176.35,72352.61,Retail
SALE000411,2025-01-09,2025-01,HCP0389,T005,REP017,PROD010,24,5844.96,837.45,5007.51,Retail
SALE000412,2025-01-25,2025-01,HCP0221,T005,REP017,PROD023,46,153405.4,16901.25,136504.15,Distributor
SALE000413,2025-01-24,2025-01,HCP0233,T005,REP017,PROD004,44,107312.04,9637.57,97674.47,Distributor
SALE000414,2025-01-23,2025-01,HCP0017,T005,REP017,PROD015,13,42382.47,3536.37,38846.1,Retail
SALE000415,2025-01-04,2025-01,HCP0221,T005,REP017,PROD007,36,95095.08,8872.04,86223.04,Hospital
SALE000416,2025-01-12,2025-01,HCP0449,T005,REP017,PROD015,34,110846.46,16017.28,94829.18,Distributor
SALE000417,2025-01-27,2025-01,HCP0017,T005,REP017,PROD023,20,66698.0,9457.35,57240.65,Distributor
SALE000418,2025-01-21,2025-01,HCP0353,T005,REP017,PROD016,48,10367.04,696.85,9670.19,Hospital
SALE000419,2025-01-13,2025-01,HCP0113,T005,REP017,PROD018,18,57705.84,2975.84,54730.0,Distributor
SALE000420,2025-01-23,2025-01,HCP0365,T005,REP017,PROD019,28,40368.44,3319.4,37049.04,Hospital
SALE000421,2025-01-02,2025-01,HCP0402,T006,REP018,PROD003,42,169824.9,6951.34,162873.56,Retail
SALE000422,2025-01-03,2025-01,HCP0450,T006,REP018,PROD014,15,23594.85,1664.02,21930.83,Retail
SALE000423,2025-01-11,2025-01,HCP0330,T006,REP018,PROD019,21,30276.33,4466.17,25810.16,Retail
SALE000424,2025-01-27,2025-01,HCP0030,T006,REP018,PROD019,25,36043.25,3513.42,32529.83,Retail
SALE000425,2025-01-29,2025-01,HCP0090,T006,REP018,PROD006,62,229110.46,15502.88,213607.58,Hospital
SALE000426,2025-01-14,2025-01,HCP0042,T006,REP018,PROD021,19,28684.3,4540.2,24144.1,Retail
SALE000427,2025-01-06,2025-01,HCP0474,T006,REP018,PROD012,37,54525.05,7540.14,46984.91,Retail
SALE000428,2025-01-23,2025-01,HCP0318,T006,REP018,PROD008,12,50594.4,4280.24,46314.16,Hospital
SALE000429,2025-01-06,2025-01,HCP0366,T006,REP018,PROD008,85,358377.0,24692.21,333684.79,Distributor
SALE000430,2025-01-15,2025-01,HCP0018,T006,REP018,PROD004,108,263402.28,29440.34,233961.94,Retail
SALE000431,2025-01-14,2025-01,HCP0030,T006,REP018,PROD011,90,384646.5,28582.3,356064.2,Retail
SALE000432,2025-01-16,2025-01,HCP0066,T006,REP018,PROD016,12,2591.76,151.71,2440.05,Distributor
SALE000433,2025-01-27,2025-01,HCP0270,T006,REP018,PROD021,15,22645.5,1886.98,20758.52,Retail
SALE000434,2025-01-12,2025-01,HCP0378,T006,REP018,PROD007,54,142642.62,8122.81,134519.81,Hospital
SALE000435,2025-01-29,2025-01,HCP0450,T006,REP018,PROD022,76,230662.28,31040.3,199621.98,Retail
SALE000436,2025-01-13,2025-01,HCP0126,T006,REP018,PROD024,10,1278.7,46.27,1232.43,Distributor
SALE000437,2025-01-15,2025-01,HCP0402,T006,REP018,PROD011,49,209418.65,6493.51,202925.14,Hospital
SALE000438,2025-01-03,2025-01,HCP0330,T006,REP018,PROD003,97,392214.65,53940.61,338274.04,Distributor
SALE000439,2025-01-29,2025-01,HCP0114,T006,REP018,PROD019,63,90828.99,1994.84,88834.15,Distributor
SALE000440,2025-01-09,2025-01,HCP0306,T006,REP018,PROD020,120,513033.6,59845.6,453188.0,Hospital
SALE000441,2025-01-24,2025-01,HCP0462,T006,REP018,PROD005,49,27370.91,1061.86,26309.05,Distributor
SALE000442,2025-01-14,2025-01,HCP0474,T006,REP018,PROD012,40,58946.0,5773.52,53172.48,Hospital
SALE000443,2025-01-21,2025-01,HCP0378,T006,REP018,PROD015,40,130407.6,8846.98,121560.62,Hospital
SALE000444,2025-01-22,2025-01,HCP0426,T006,REP018,PROD013,28,31888.92,4972.02,26916.9,Distributor
SALE000445,2025-01-26,2025-01,HCP0162,T006,REP018,PROD006,61,225415.13,20597.46,204817.67,Distributor
SALE000446,2025-01-03,2025-01,HCP0258,T006,REP018,PROD008,54,227674.8,27494.27,200180.53,Hospital
SALE000447,2025-01-19,2025-01,HCP0318,T006,REP018,PROD008,50,210810.0,11723.98,199086.02,Retail
SALE000448,2025-01-16,2025-01,HCP0366,T006,REP018,PROD016,16,3455.68,120.77,3334.91,Retail
SALE000449,2025-01-14,2025-01,HCP0066,T006,REP018,PROD008,49,206593.8,32266.26,174327.54,Hospital
SALE000450,2025-01-12,2025-01,HCP0150,T006,REP018,PROD012,50,73682.5,2941.51,70740.99,Retail
SALE000451,2025-01-29,2025-01,HCP0102,T006,REP018,PROD002,24,31308.24,1672.52,29635.72,Retail
SALE000452,2025-01-06,2025-01,HCP0366,T006,REP018,PROD008,21,88540.2,12184.95,76355.25,Distributor
SALE000453,2025-01-15,2025-01,HCP0439,T007,REP019,PROD024,140,17901.8,1259.94,16641.86,Retail
SALE000454,2025-01-02,2025-01,HCP0475,T007,REP019,PROD010,58,14125.32,1300.68,12824.64,Retail
SALE000455,2025-01-01,2025-01,HCP0451,T007,REP019,PROD001,60,97612.2,14496.38,83115.82,Retail
SALE000456,2025-01-23,2025-01,HCP0067,T007,REP019,PROD025,28,7331.52,1122.99,6208.53,Hospital
SALE000457,2025-01-06,2025-01,HCP0487,T007,REP019,PROD017,57,218172.63,29052.37,189120.26,Hospital
SALE000458,2025-01-04,2025-01,HCP0055,T007,REP019,PROD024,49,6265.63,699.13,5566.5,Hospital
SALE000459,2025-01-10,2025-01,HCP0355,T007,REP019,PROD018,24,76941.12,12061.88,64879.24,Distributor
SALE000460,2025-01-24,2025-01,HCP0451,T007,REP019,PROD001,24,39044.88,5378.51,33666.37,Distributor
SALE000461,2025-01-27,2025-01,HCP0487,T007,REP019,PROD017,49,187551.91,18426.98,169124.93,Distributor
SALE000462,2025-01-18,2025-01,HCP0163,T007,REP019,PROD022,28,84980.84,7194.98,77785.86,Distributor
SALE000463,2025-01-07,2025-01,HCP0391,T007,REP019,PROD020,13,55578.64,2334.45,53244.19,Hospital
SALE000464,2025-01-18,2025-01,HCP0475,T007,REP019,PROD002,8,10436.08,1273.16,9162.92,Retail
SALE000465,2025-01-19,2025-01,HCP0211,T007,REP019,PROD016,66,14254.68,845.83,13408.85,Distributor
